ds,y
2018-09-14,38.94758605957031
2018-09-17,38.84495162963867
2018-09-18,39.426509857177734
2018-09-19,39.469276428222656
2018-09-20,40.36727523803711
2018-09-21,39.90545654296875
2018-09-24,40.1192626953125
2018-09-25,39.2640266418457
2018-09-26,39.08442687988281
2018-09-27,39.23836135864258
2018-09-28,40.44425582885742
2018-10-01,39.72584533691406
2018-10-02,41.13698959350586
2018-10-03,41.701454162597656
2018-10-04,41.16264724731445
2018-10-05,40.221885681152344
2018-10-08,40.221885681152344
2018-10-09,39.811370849609375
2018-10-10,38.314701080322266
2018-10-11,37.82722091674805
2018-10-12,38.38312530517578
2018-10-15,38.08378982543945
2018-10-16,39.289676666259766
2018-10-17,39.246925354003906
2018-10-18,38.46009826660156
2018-10-19,37.63051986694336
2018-10-22,38.494300842285156
2018-10-23,38.05813980102539
2018-10-24,36.279232025146484
2018-10-25,37.89563751220703
2018-10-26,39.07585906982422
2018-10-29,38.827857971191406
2018-10-30,40.84621047973633
2018-10-31,40.093605041503906
2018-11-01,41.239620208740234
2018-11-02,40.29030227661133
2018-11-05,41.02581787109375
2018-11-06,40.66435241699219
2018-11-07,41.92947006225586
2018-11-08,42.161834716796875
2018-11-09,41.40449142456055
2018-11-12,40.14798355102539
2018-11-13,40.784828186035156
2018-11-14,40.526649475097656
2018-11-15,41.40449142456055
2018-11-16,42.02413558959961
2018-11-19,41.309818267822266
2018-11-20,40.784828186035156
2018-11-21,40.475013732910156
2018-11-23,40.053306579589844
2018-11-26,40.83647537231445
2018-11-27,41.37006378173828
2018-11-28,42.049949645996094
2018-11-29,41.051639556884766
2018-11-30,42.43723678588867
2018-12-03,43.1429443359375
2018-12-04,41.09465789794922
2018-12-06,41.62824249267578
2018-12-07,39.79513168334961
2018-12-10,40.629920959472656
2018-12-11,40.77622985839844
2018-12-12,41.163516998291016
2018-12-13,41.55940246582031
2018-12-14,41.189334869384766
2018-12-17,40.51805114746094
2018-12-18,41.086063385009766
2018-12-19,39.218505859375
2018-12-20,39.19269561767578
2018-12-21,38.59025573730469
2018-12-24,37.51448059082031
2018-12-26,39.752098083496094
2018-12-27,39.89839553833008
2018-12-28,40.234039306640625
2018-12-31,40.38895034790039
2019-01-02,40.51805114746094
2019-01-03,38.289039611816406
2019-01-04,40.6385383605957
2019-01-07,40.8278694152832
2019-01-08,41.086063385009766
2019-01-09,41.318424224853516
2019-01-10,41.791770935058594
2019-01-11,42.11018753051758
2019-01-14,41.61103057861328
2019-01-15,41.826194763183594
2019-01-16,41.421695709228516
2019-01-17,41.714317321777344
2019-01-18,42.33396530151367
2019-01-22,41.542179107666016
2019-01-23,41.2581787109375
2019-01-24,42.82450866699219
2019-01-25,40.48362350463867
2019-01-28,40.199615478515625
2019-01-29,40.053306579589844
2019-01-30,40.9139404296875
2019-01-31,40.55247497558594
2019-02-01,41.938072204589844
2019-02-04,42.35978317260742
2019-02-05,43.039669036865234
2019-02-06,43.21720504760742
2019-02-07,42.636932373046875
2019-02-08,42.299171447753906
2019-02-11,42.238548278808594
2019-02-12,43.3124885559082
2019-02-13,43.71088409423828
2019-02-14,44.00534439086914
2019-02-15,44.74150848388672
2019-02-19,44.516326904296875
2019-02-20,44.50765609741211
2019-02-21,44.52499008178711
2019-02-22,45.460350036621094
2019-02-25,45.98865509033203
2019-02-26,46.10124969482422
2019-02-27,46.10990524291992
2019-02-28,45.86739730834961
2019-03-01,46.1618766784668
2019-03-04,46.716163635253906
2019-03-05,46.49097442626953
2019-03-06,45.8587532043457
2019-03-07,45.555625915527344
2019-03-08,45.451690673828125
2019-03-11,46.205169677734375
2019-03-12,46.39570999145508
2019-03-13,47.08857727050781
2019-03-14,46.28311538696289
2019-03-15,47.05393600463867
2019-03-18,46.8547248840332
2019-03-19,46.91535568237305
2019-03-20,46.61223602294922
2019-03-21,47.32240676879883
2019-03-22,46.12723159790039
2019-03-25,45.71151351928711
2019-03-26,46.28311538696289
2019-03-27,46.04061508178711
2019-03-28,45.997314453125
2019-03-29,46.50830078125
2019-04-01,47.20982360839844
2019-04-02,47.07991409301758
2019-04-03,48.04991912841797
2019-04-04,48.430992126464844
2019-04-05,48.153846740722656
2019-04-08,48.2231330871582
2019-04-09,47.911346435546875
2019-04-10,48.28376007080078
2019-04-11,48.327056884765625
2019-04-12,48.8640251159668
2019-04-15,48.7427864074707
2019-04-16,49.115196228027344
2019-04-17,50.71743392944336
2019-04-18,50.65681457519531
2019-04-22,50.9426155090332
2019-04-23,50.90796661376953
2019-04-24,50.85600280761719
2019-04-25,49.8946647644043
2019-04-26,45.40838623046875
2019-04-29,44.265167236328125
2019-04-30,44.20453643798828
2019-05-01,43.9620361328125
2019-05-02,43.780155181884766
2019-05-03,44.819454193115234
2019-05-06,44.632102966308594
2019-05-07,43.9872932434082
2019-05-08,42.906768798828125
2019-05-09,40.623756408691406
2019-05-10,40.257774353027344
2019-05-13,39.00298309326172
2019-05-14,39.36026382446289
2019-05-15,39.75237274169922
2019-05-16,39.6739501953125
2019-05-17,39.11626434326172
2019-05-20,37.957332611083984
2019-05-21,38.74156951904297
2019-05-22,38.34074020385742
2019-05-23,38.80257797241211
2019-05-24,38.83742141723633
2019-05-28,37.96604919433594
2019-05-29,38.54115295410156
2019-05-30,38.97685241699219
2019-05-31,38.37559509277344
2019-06-03,37.87018966674805
2019-06-04,39.029136657714844
2019-06-05,38.81999969482422
2019-06-06,39.29925537109375
2019-06-07,40.10963821411133
2019-06-10,40.78060531616211
2019-06-11,40.82417297363281
2019-06-12,40.36233901977539
2019-06-13,40.693458557128906
2019-06-14,40.24905776977539
2019-06-17,40.196781158447266
2019-06-18,41.27729034423828
2019-06-19,41.01587677001953
2019-06-20,41.12044143676758
2019-06-21,41.355709075927734
2019-06-24,41.503849029541016
2019-06-25,40.82417297363281
2019-06-26,41.9918212890625
2019-06-27,41.355709075927734
2019-06-28,41.712982177734375
2019-07-01,41.86982727050781
2019-07-02,41.93082046508789
2019-07-03,42.279380798339844
2019-07-05,41.895973205566406
2019-07-08,41.66941833496094
2019-07-09,41.60840606689453
2019-07-10,42.00925064086914
2019-07-11,42.34909439086914
2019-07-12,43.49931716918945
2019-07-15,43.673587799072266
2019-07-16,42.84577560424805
2019-07-17,43.0374755859375
2019-07-18,43.51673889160156
2019-07-19,43.80430221557617
2019-07-22,44.74538040161133
2019-07-23,45.09394454956055
2019-07-24,46.11344528198242
2019-07-25,45.451210021972656
2019-07-26,44.95451736450195
2019-07-29,45.756187438964844
2019-07-30,45.05037307739258
2019-07-31,44.048282623291016
2019-08-01,43.133338928222656
2019-08-02,42.41880416870117
2019-08-05,40.92873764038086
2019-08-06,41.19630432128906
2019-08-07,40.994529724121094
2019-08-08,41.38052749633789
2019-08-09,40.33658218383789
2019-08-12,40.00322341918945
2019-08-13,41.09103012084961
2019-08-14,40.24008560180664
2019-08-15,40.0909538269043
2019-08-16,40.792762756347656
2019-08-19,41.433162689208984
2019-08-20,40.88048553466797
2019-08-21,41.36299133300781
2019-08-22,41.03839111328125
2019-08-23,39.4417839050293
2019-08-26,39.96813201904297
2019-08-27,40.1699104309082
2019-08-28,40.1699104309082
2019-08-29,41.11735153198242
2019-08-30,41.591068267822266
2019-09-03,41.213844299316406
2019-09-04,42.915740966796875
2019-09-05,43.950923919677734
2019-09-06,44.67026901245117
2019-09-09,45.25803756713867
2019-09-10,45.45980453491211
2019-09-11,46.31075668334961
2019-09-12,46.503746032714844
2019-09-13,46.091434478759766
2019-09-16,45.793174743652344
2019-09-17,45.57384490966797
2019-09-18,45.38962936401367
2019-09-19,45.24049377441406
2019-09-20,44.494815826416016
2019-09-23,44.65272903442383
2019-09-24,43.705284118652344
2019-09-25,44.75799560546875
2019-09-26,44.67026901245117
2019-09-27,44.547447204589844
2019-09-30,45.20539474487305
2019-10-01,44.52989959716797
2019-10-02,43.32805252075195
2019-10-03,43.88950729370117
2019-10-04,44.67026901245117
2019-10-07,44.4070930480957
2019-10-08,43.62632751464844
2019-10-09,44.284271240234375
2019-10-10,44.83694839477539
2019-10-11,45.6966667175293
2019-10-14,45.301910400390625
2019-10-15,46.18792724609375
2019-10-16,46.01247787475586
2019-10-17,45.49489212036133
2019-10-18,45.056270599365234
2019-10-21,45.731754302978516
2019-10-22,45.62648391723633
2019-10-23,45.3720817565918
2019-10-24,45.81948471069336
2019-10-25,49.53030014038086
2019-10-28,49.79348373413086
2019-10-29,49.425048828125
2019-10-30,49.653114318847656
2019-10-31,49.59171676635742
2019-11-01,49.57417297363281
2019-11-04,50.539161682128906
2019-11-05,50.48652648925781
2019-11-06,50.80849075317383
2019-11-07,51.2054328918457
2019-11-08,51.39950180053711
2019-11-11,51.47005844116211
2019-11-12,51.33774185180664
2019-11-13,51.064292907714844
2019-11-14,50.99372482299805
2019-11-15,51.12604522705078
2019-11-18,51.3818473815918
2019-11-19,51.47005844116211
2019-11-20,51.0731201171875
2019-11-21,51.35539627075195
2019-11-22,50.81730651855469
2019-11-25,51.875816345214844
2019-11-26,51.95521926879883
2019-11-27,51.61119079589844
2019-11-29,51.2054328918457
2019-12-02,50.86141586303711
2019-12-03,49.45888900756836
2019-12-04,49.41478729248047
2019-12-05,49.46771240234375
2019-12-06,50.111629486083984
2019-12-09,49.86465835571289
2019-12-10,49.91758346557617
2019-12-11,50.34098434448242
2019-12-12,50.76438903808594
2019-12-13,50.976097106933594
2019-12-16,50.89670181274414
2019-12-17,50.543861389160156
2019-12-18,50.4291877746582
2019-12-19,51.12604522705078
2019-12-20,51.99932098388672
2019-12-23,52.246299743652344
2019-12-24,52.40507507324219
2019-12-26,52.76673126220703
2019-12-27,52.9960823059082
2019-12-30,52.590309143066406
2019-12-31,52.7932014465332
2020-01-02,53.66646957397461
2020-01-03,53.01372528076172
2020-01-06,52.86375427246094
2020-01-07,51.9816780090332
2020-01-08,52.01695251464844
2020-01-09,52.308048248291016
2020-01-10,51.9904899597168
2020-01-13,52.56385803222656
2020-01-14,52.42272186279297
2020-01-15,51.9904899597168
2020-01-16,52.6255989074707
2020-01-17,52.57267379760742
2020-01-21,53.41065979003906
2020-01-22,55.3336181640625
2020-01-23,55.854061126708984
2020-01-24,60.39683151245117
2020-01-27,57.94460678100586
2020-01-28,59.373600006103516
2020-01-29,58.50914001464844
2020-01-30,58.632652282714844
2020-01-31,56.39213562011719
2020-02-03,56.82435989379883
2020-02-04,57.74173355102539
2020-02-05,59.40005874633789
2020-02-06,59.470977783203125
2020-02-07,58.52249526977539
2020-02-10,58.85048294067383
2020-02-11,59.754638671875
2020-02-12,59.798954010009766
2020-02-13,59.7812385559082
2020-02-14,59.63053512573242
2020-02-18,58.62886047363281
2020-02-19,59.48870849609375
2020-02-20,58.0172233581543
2020-02-21,57.03327941894531
2020-02-24,54.746273040771484
2020-02-25,52.946807861328125
2020-02-26,52.875892639160156
2020-02-27,49.48971176147461
2020-02-28,49.21492385864258
2020-03-02,51.572837829589844
2020-03-03,49.61381149291992
2020-03-04,52.016056060791016
2020-03-05,50.49138641357422
2020-03-06,49.4365348815918
2020-03-09,45.07526779174805
2020-03-10,47.84980773925781
2020-03-11,45.79327392578125
2020-03-12,40.368282318115234
2020-03-13,48.248714447021484
2020-03-16,39.54390335083008
2020-03-17,44.392704010009766
2020-03-18,42.203216552734375
2020-03-19,40.72285842895508
2020-03-20,40.62535858154297
2020-03-23,43.949485778808594
2020-03-24,46.44923782348633
2020-03-25,45.438697814941406
2020-03-26,49.23264694213867
2020-03-27,46.42264175415039
2020-03-30,49.188331604003906
2020-03-31,47.973899841308594
2020-04-01,45.9882926940918
2020-04-02,48.17778778076172
2020-04-03,47.98277282714844
2020-04-06,51.79444885253906
2020-04-07,51.767852783203125
2020-04-08,52.281986236572266
2020-04-09,50.65094757080078
2020-04-13,52.033782958984375
2020-04-14,53.77119827270508
2020-04-15,52.184471130371094
2020-04-16,53.886436462402344
2020-04-17,53.505271911621094
2020-04-20,52.45927047729492
2020-04-21,49.95952224731445
2020-04-22,53.27479553222656
2020-04-23,52.33517074584961
2020-04-24,52.53018569946289
2020-04-27,52.716339111328125
2020-04-28,52.07810974121094
2020-04-29,54.781734466552734
2020-04-30,53.168418884277344
2020-05-01,50.943477630615234
2020-05-04,51.404422760009766
2020-05-05,52.07810974121094
2020-05-06,52.755611419677734
2020-05-07,52.74668502807617
2020-05-08,53.19240188598633
2020-05-11,53.60246658325195
2020-05-12,52.051361083984375
2020-05-13,51.471927642822266
2020-05-14,52.66646194458008
2020-05-15,51.95329666137695
2020-05-18,53.41526794433594
2020-05-19,53.74510955810547
2020-05-20,56.25006103515625
2020-05-21,55.251651763916016
2020-05-22,55.501243591308594
2020-05-26,55.57255935668945
2020-05-27,56.66012191772461
2020-05-28,55.00204086303711
2020-05-29,56.09851837158203
2020-06-01,55.14466857910156
2020-06-02,55.37645721435547
2020-06-03,55.20707702636719
2020-06-04,56.134178161621094
2020-06-05,57.35544204711914
2020-06-08,56.75818634033203
2020-06-09,56.196571350097656
2020-06-10,56.93647003173828
2020-06-11,53.219154357910156
2020-06-12,52.889320373535156
2020-06-15,53.57572937011719
2020-06-16,53.84315872192383
2020-06-17,53.92338943481445
2020-06-18,53.557899475097656
2020-06-19,53.14783477783203
2020-06-22,53.566810607910156
2020-06-23,53.41526794433594
2020-06-24,52.67537307739258
2020-06-25,52.1583366394043
2020-06-26,51.25798416137695
2020-06-29,51.944393157958984
2020-06-30,53.33503723144531
2020-07-01,52.42576599121094
2020-07-02,52.71102523803711
2020-07-06,53.0765266418457
2020-07-07,51.980045318603516
2020-07-08,52.24748611450195
2020-07-09,52.07810974121094
2020-07-10,53.067604064941406
2020-07-13,52.22073745727539
2020-07-14,52.57731246948242
2020-07-15,52.62187957763672
2020-07-16,52.719947814941406
2020-07-17,53.48658752441406
2020-07-20,54.51174545288086
2020-07-21,54.110595703125
2020-07-22,54.422603607177734
2020-07-23,53.84315872192383
2020-07-24,45.09809875488281
2020-07-27,44.1888313293457
2020-07-28,43.894657135009766
2020-07-29,42.85166549682617
2020-07-30,42.780357360839844
2020-07-31,42.548580169677734
2020-08-03,43.056697845458984
2020-08-04,43.796600341796875
2020-08-05,43.609397888183594
2020-08-06,43.59144973754883
2020-08-07,43.10679626464844
2020-08-10,44.174827575683594
2020-08-11,43.250396728515625
2020-08-12,44.147891998291016
2020-08-13,43.58247375488281
2020-08-14,43.87864303588867
2020-08-17,43.91454315185547
2020-08-18,43.663246154785156
2020-08-19,43.37605667114258
2020-08-20,44.12994384765625
2020-08-21,44.22867202758789
2020-08-24,44.10301971435547
2020-08-25,44.36330032348633
2020-08-26,44.470985412597656
2020-08-27,44.336368560791016
2020-08-28,45.26078796386719
2020-08-31,45.72749328613281
2020-09-01,45.58388900756836
2020-09-02,46.89423370361328
2020-09-03,45.22488784790039
2020-09-04,44.9466667175293
2020-09-08,43.8965950012207
2020-09-09,44.53382110595703
2020-09-10,43.94146728515625
2020-09-11,44.22867202758789
2020-09-14,44.34534454345703
2020-09-15,44.874874114990234
2020-09-16,45.206939697265625
2020-09-17,45.16206359863281
2020-09-18,44.77613830566406
2020-09-21,44.623565673828125
2020-09-22,44.829986572265625
2020-09-23,43.81582260131836
2020-09-24,44.120975494384766
2020-09-25,44.82101821899414
2020-09-28,46.15828323364258
2020-09-29,45.94288635253906
2020-09-30,46.472415924072266
2020-10-01,46.8852653503418
2020-10-02,45.78133773803711
2020-10-05,46.39163589477539
2020-10-06,46.10443115234375
2020-10-07,47.27119064331055
2020-10-08,47.899436950683594
2020-10-09,47.40580749511719
2020-10-12,48.35715866088867
2020-10-13,48.31228256225586
2020-10-14,48.06097412109375
2020-10-15,48.330230712890625
2020-10-16,48.60845184326172
2020-10-19,48.98540115356445
2020-10-20,47.95328140258789
2020-10-21,48.016109466552734
2020-10-22,48.37510681152344
2020-10-23,43.259376525878906
2020-10-26,41.93107223510742
2020-10-27,40.96177673339844
2020-10-28,39.71426010131836
2020-10-29,39.58860778808594
2020-10-30,39.741180419921875
2020-11-02,39.902732849121094
2020-11-03,40.25275421142578
2020-11-04,41.015628814697266
2020-11-05,41.29587173461914
2020-11-06,41.03370666503906
2020-11-09,41.223548889160156
2020-11-10,41.07891082763672
2020-11-11,41.90156555175781
2020-11-12,40.63593673706055
2020-11-13,41.09698486328125
2020-11-16,41.756927490234375
2020-11-17,41.160274505615234
2020-11-18,40.735374450683594
2020-11-19,41.24163055419922
2020-11-20,41.03370666503906
2020-11-23,41.63941192626953
2020-11-24,42.498226165771484
2020-11-25,42.53438949584961
2020-11-27,42.89599609375
2020-11-30,43.70962142944336
2020-12-01,44.803489685058594
2020-12-02,45.110870361328125
2020-12-03,46.096248626708984
2020-12-04,47.000274658203125
2020-12-07,45.38207244873047
2020-12-08,45.825042724609375
2020-12-09,45.264549255371094
2020-12-10,45.43631362915039
2020-12-11,44.957176208496094
2020-12-14,45.626155853271484
2020-12-15,45.80696105957031
2020-12-16,46.21377944946289
2020-12-17,45.78887939453125
2020-12-18,42.90504455566406
2020-12-21,41.91061019897461
2020-12-22,41.73884963989258
2020-12-23,42.10045623779297
2020-12-24,42.55247116088867
2020-12-28,42.55247116088867
2020-12-29,44.64981460571289
2020-12-30,44.07123947143555
2020-12-31,45.038536071777344
2021-01-04,44.90293884277344
2021-01-05,45.75271987915039
2021-01-06,46.1956901550293
2021-01-07,47.18108367919922
2021-01-08,46.69291305541992
2021-01-11,46.59346389770508
2021-01-12,48.13030242919922
2021-01-13,51.4842414855957
2021-01-14,53.56349563598633
2021-01-15,52.05377960205078
2021-01-19,52.4244270324707
2021-01-20,53.039161682128906
2021-01-21,56.465415954589844
2021-01-22,51.22208023071289
2021-01-25,50.11915969848633
2021-01-26,49.91122817993164
2021-01-27,48.44671630859375
2021-01-28,50.688690185546875
2021-01-29,50.18244552612305
2021-02-01,51.24919128417969
2021-02-02,52.4334716796875
2021-02-03,52.14418029785156
2021-02-04,53.47024917602539
2021-02-05,52.91543960571289
2021-02-08,53.806766510009766
2021-02-09,53.46114730834961
2021-02-10,53.53391647338867
2021-02-11,55.17103576660156
2021-02-12,56.21697998046875
2021-02-16,56.817256927490234
2021-02-17,56.25335693359375
2021-02-18,56.03507614135742
2021-02-19,57.30838394165039
2021-02-22,55.21651077270508
2021-02-23,55.58940887451172
2021-02-24,57.47209930419922
2021-02-25,54.9345588684082
2021-02-26,55.280181884765625
2021-03-01,57.190155029296875
2021-03-02,55.69855880737305
2021-03-03,54.47980499267578
2021-03-04,53.05187225341797
2021-03-05,55.243804931640625
2021-03-08,54.43433380126953
2021-03-09,56.99916076660156
2021-03-10,56.617164611816406
2021-03-11,57.58124923706055
2021-03-12,57.20833969116211
2021-03-15,58.017822265625
2021-03-16,58.91823196411133
2021-03-17,59.82774353027344
2021-03-18,57.9632453918457
2021-03-19,57.99052429199219
2021-03-22,59.691314697265625
2021-03-23,57.735862731933594
2021-03-24,56.42616653442383
2021-03-25,56.40797424316406
2021-03-26,59.000091552734375
2021-03-29,58.663570404052734
2021-03-30,57.99962615966797
2021-03-31,58.208805084228516
2021-04-01,58.709041595458984
2021-04-05,60.51898193359375
2021-04-06,59.62765121459961
2021-04-07,60.25521469116211
2021-04-08,60.98283386230469
2021-04-09,62.08333969116211
2021-04-12,59.491233825683594
2021-04-13,59.31841278076172
2021-04-14,58.38161849975586
2021-04-15,59.136512756347656
2021-04-16,58.89094161987305
2021-04-19,57.872291564941406
2021-04-20,57.02644348144531
2021-04-21,57.93595886230469
2021-04-22,56.908203125
2021-04-23,53.87953567504883
2021-04-26,53.442962646484375
2021-04-27,52.72445297241211
2021-04-28,52.40612030029297
2021-04-29,53.00639343261719
2021-04-30,52.32425308227539
2021-05-03,52.078697204589844
2021-05-04,51.75126266479492
2021-05-05,51.7057991027832
2021-05-06,52.33539581298828
2021-05-07,52.77465057373047
2021-05-10,51.218955993652344
2021-05-11,50.36790084838867
2021-05-12,49.06843566894531
2021-05-13,49.42532730102539
2021-05-14,50.65157699584961
2021-05-17,50.63328552246094
2021-05-18,50.18487548828125
2021-05-19,50.660736083984375
2021-05-20,51.200653076171875
2021-05-21,51.319618225097656
2021-05-24,52.12491226196289
2021-05-25,52.04255676269531
2021-05-26,52.088314056396484
2021-05-27,52.829559326171875
2021-05-28,52.271339416503906
2021-06-01,52.06086349487305
2021-06-02,52.60078048706055
2021-06-03,51.46603012084961
2021-06-04,52.5001106262207
2021-06-07,52.24388122558594
2021-06-08,52.161521911621094
2021-06-09,52.161521911621094
2021-06-10,52.5092658996582
2021-06-11,52.939369201660156
2021-06-14,53.25051498413086
2021-06-15,53.06748962402344
2021-06-16,52.362850189208984
2021-06-17,52.32624053955078
2021-06-18,50.94442367553711
2021-06-21,51.127445220947266
2021-06-22,51.127445220947266
2021-06-23,50.56922149658203
2021-06-24,51.31045913696289
2021-06-25,51.16405487060547
2021-06-28,52.60078048706055
2021-06-29,51.9327507019043
2021-06-30,51.37451934814453
2021-07-01,51.255558013916016
2021-07-02,51.941890716552734
2021-07-06,51.32876968383789
2021-07-07,51.20980453491211
2021-07-08,50.68819808959961
2021-07-09,51.23725128173828
2021-07-12,51.91444778442383
2021-07-13,52.04255676269531
2021-07-14,51.722267150878906
2021-07-15,51.07253646850586
2021-07-16,50.30384826660156
2021-07-19,50.001853942871094
2021-07-20,50.55091857910156
2021-07-21,51.456886291503906
2021-07-22,51.20980453491211
2021-07-23,48.50106430053711
2021-07-26,49.699867248535156
2021-07-27,48.66578674316406
2021-07-28,48.565120697021484
2021-07-29,49.14164733886719
2021-07-30,49.15994644165039
2021-08-02,49.12333679199219
2021-08-03,49.47108840942383
2021-08-04,49.32466506958008
2021-08-05,49.635982513427734
2021-08-06,49.66361618041992
2021-08-09,49.783363342285156
2021-08-10,49.68204116821289
2021-08-11,49.86625289916992
2021-08-12,49.313621520996094
2021-08-13,49.26755905151367
2021-08-16,49.249141693115234
2021-08-17,48.53071212768555
2021-08-18,48.07018280029297
2021-08-19,48.30044937133789
2021-08-20,47.90439224243164
2021-08-23,49.02808380126953
2021-08-24,49.56230163574219
2021-08-25,49.56230163574219
2021-08-26,48.935977935791016
2021-08-27,49.635982513427734
2021-08-30,49.68204116821289
2021-08-31,49.79256820678711
2021-09-01,49.433349609375
2021-09-02,49.488616943359375
2021-09-03,49.285980224609375
2021-09-07,49.41493225097656
2021-09-08,49.341243743896484
2021-09-09,49.18466567993164
2021-09-10,49.58993148803711
2021-09-13,50.64915466308594
2021-09-14,50.21625518798828
2021-09-15,50.76889419555664
2021-09-16,50.50178146362305
2021-09-17,49.976776123046875
2021-09-20,48.79781723022461
2021-09-21,48.69650650024414
2021-09-22,49.27677917480469
2021-09-23,49.76493835449219
2021-09-24,49.939937591552734
2021-09-27,50.34519958496094
2021-09-28,49.737308502197266
2021-09-29,49.26755905151367
2021-09-30,49.074134826660156
2021-10-01,49.60835266113281
2021-10-04,49.249141693115234
2021-10-05,49.69124984741211
2021-10-06,49.7188835144043
2021-10-07,49.9030876159668
2021-10-08,49.56230163574219
2021-10-11,49.22150421142578
2021-10-12,48.051761627197266
2021-10-13,48.13466262817383
2021-10-14,49.64519500732422
2021-10-15,50.160987854003906
2021-10-18,50.170204162597656
2021-10-19,50.851783752441406
2021-10-20,50.9991569519043
2021-10-21,51.57942581176758
2021-10-22,45.555686950683594
2021-10-25,45.5096321105957
2021-10-26,44.468833923339844
2021-10-27,44.109619140625
2021-10-28,44.28462219238281
2021-10-29,45.13199996948242
2021-11-01,45.638580322265625
2021-11-02,45.92411422729492
2021-11-03,46.41226577758789
2021-11-04,46.66083526611328
2021-11-05,47.22658157348633
2021-11-08,47.810890197753906
2021-11-09,47.48628234863281
2021-11-10,47.07818603515625
2021-11-11,46.8648796081543
2021-11-12,46.66083526611328
2021-11-15,46.670108795166016
2021-11-16,46.93907165527344
2021-11-17,46.58663558959961
2021-11-18,46.07653045654297
2021-11-19,45.928138732910156
2021-11-22,46.21564865112305
2021-11-23,45.538604736328125
2021-11-24,46.150726318359375
2021-11-26,45.24180221557617
2021-11-29,46.37331771850586
2021-11-30,45.631343841552734
2021-12-01,45.07486343383789
2021-12-02,45.90959167480469
2021-12-03,45.67771911621094
2021-12-06,47.291507720947266
2021-12-07,48.75690460205078
2021-12-08,47.99638366699219
2021-12-09,46.81850051879883
2021-12-10,46.9205207824707
2021-12-13,46.37331771850586
2021-12-14,46.095088958740234
2021-12-15,46.99471664428711
2021-12-16,47.143123626708984
2021-12-17,46.94834899902344
2021-12-20,46.00232696533203
2021-12-21,47.087467193603516
2021-12-22,47.27295684814453
2021-12-23,47.58830642700195
2021-12-27,48.17259979248047
2021-12-28,48.00566101074219
2021-12-29,48.070579528808594
2021-12-30,47.987117767333984
2021-12-31,47.764522552490234
2022-01-03,49.35048294067383
2022-01-04,49.28556442260742
2022-01-05,49.962615966796875
2022-01-06,50.09246063232422
2022-01-07,49.56380081176758
2022-01-10,51.205421447753906
2022-01-11,51.854644775390625
2022-01-12,51.69697189331055
2022-01-13,50.95500183105469
2022-01-14,51.65987777709961
2022-01-18,50.78805923461914
2022-01-19,49.730743408203125
2022-01-20,48.265350341796875
2022-01-21,48.265350341796875
2022-01-24,48.17259979248047
2022-01-25,47.30078887939453
2022-01-26,47.940731048583984
2022-01-27,44.564762115478516
2022-01-28,44.267967224121094
2022-01-31,45.27890396118164
2022-02-01,45.39947509765625
2022-02-02,45.918861389160156
2022-02-03,44.778076171875
2022-02-04,44.866859436035156
2022-02-07,45.02573013305664
2022-02-08,45.61448287963867
2022-02-09,46.64247131347656
2022-02-10,45.66121292114258
2022-02-11,44.511741638183594
2022-02-14,44.46501159667969
2022-02-15,45.268707275390625
2022-02-16,45.072452545166016
2022-02-17,44.45566177368164
2022-02-18,42.09130096435547
2022-02-22,41.76421356201172
2022-02-23,41.726829528808594
2022-02-24,43.66131591796875
2022-02-25,44.58649444580078
2022-02-28,44.577152252197266
2022-03-01,43.754764556884766
2022-03-02,45.670555114746094
2022-03-03,44.79209518432617
2022-03-04,44.922935485839844
2022-03-07,44.55845642089844
2022-03-08,44.39023971557617
2022-03-09,44.511741638183594
2022-03-10,43.6052360534668
2022-03-11,42.829586029052734
2022-03-14,41.493202209472656
2022-03-15,41.8763542175293
2022-03-16,43.577205657958984
2022-03-17,44.053810119628906
2022-03-18,44.3435173034668
2022-03-21,44.287445068359375
2022-03-22,45.22197723388672
2022-03-23,45.10983657836914
2022-03-24,48.24051284790039
2022-03-25,48.436763763427734
2022-03-28,48.13771057128906
2022-03-29,48.82926559448242
2022-03-30,48.06295394897461
2022-03-31,46.31538009643555
2022-04-01,44.9603157043457
2022-04-04,45.978946685791016
2022-04-05,44.979000091552734
2022-04-06,44.42763137817383
2022-04-07,44.446319580078125
2022-04-08,43.941673278808594
2022-04-11,43.52113342285156
2022-04-12,43.455711364746094
2022-04-13,43.93231964111328
2022-04-14,42.680057525634766
2022-04-18,43.586551666259766
2022-04-19,44.79209518432617
2022-04-20,44.9603157043457
2022-04-21,44.39023971557617
2022-04-22,43.493099212646484
2022-04-25,43.97905731201172
2022-04-26,42.53986740112305
2022-04-27,42.25951385498047
2022-04-28,43.77345657348633
2022-04-29,40.736228942871094
2022-05-02,42.01654052734375
2022-05-03,42.1099853515625
2022-05-04,43.493099212646484
2022-05-05,42.00957489013672
2022-05-06,41.72699737548828
2022-05-09,40.568443298339844
2022-05-10,41.4538459777832
2022-05-11,40.342376708984375
2022-05-12,40.3517951965332
2022-05-13,41.06765365600586
2022-05-16,40.57786560058594
2022-05-17,41.821189880371094
2022-05-18,39.890254974365234
2022-05-19,39.56999969482422
2022-05-20,39.23091506958008
2022-05-23,39.560585021972656
2022-05-24,39.249752044677734
2022-05-25,39.748966217041016
2022-05-26,40.95462417602539
2022-05-27,41.96247482299805
